18,22,29,22,13,12,15,17,17,17,15,16,17,18,15,12,15,15,13,18,18,21,19,14,20,14,12,12,18,16,15,15,10,9,16,16,14,13,13,15,8,7,14,12,9,11,12,13,13,11,12,12,23,20,21,16,12,16,13,9,16,9,16,17,17,11,12,8,10,10,16,11,7,11,13,13,9,6,17,17,14,13,13,10,9,9,8,12,17,14,14,16,15,12,19,17,16,12,7,9
17,15,24,25,24,16,17,14,15,17,11,19,14,18,20,17,13,15,11,14,10,16,20,20,18,15,12,12,13,14,12,15,13,11,15,12,9,14,18,11,8,8,9,9,10,12,11,12,15,14,14,16,19,20,21,12,17,18,13,13,18,17,22,16,17,16,13,12,16,14,12,8,12,15,20,17,15,13,23,14,14,16,13,9,12,14,12,17,18,15,18,18,17,21,21,16,14,9,7,16
20,14,19,20,24,26,22,20,14,20,15,19,21,20,21,19,16,18,16,24,16,16,19,26,27,20,18,16,15,13,13,17,14,15,17,14,10,17,20,10,10,10,10,9,12,10,9,10,13,11,12,16,18,17,14,12,14,18,17,14,12,19,15,11,16,9,9,8,10,8,6,10,12,15,24,16,10,12,15,11,14,14,14,10,12,15,17,19,17,18,18,14,14,16,12,12,7,7,13,19
18,14,16,21,18,25,22,21,11,11,17,16,15,17,21,23,16,16,12,18,20,14,16,17,23,18,19,18,17,17,14,16,20,20,15,14,12,19,21,11,11,13,13,10,10,11,13,10,14,12,19,16,17,20,11,14,10,17,19,9,19,21,13,14,13,10,11,9,11,9,13,19,19,23,18,14,11,16,13,14,16,15,11,11,17,25,20,15,20,21,18,21,17,19,18,15,14,18,23,26
16,12,13,12,16,19,24,33,22,13,15,17,14,14,16,24,19,21,13,12,17,13,17,16,23,19,16,17,14,15,19,19,23,22,17,16,21,15,16,13,10,10,11,13,13,14,16,15,16,17,22,16,18,25,21,22,15,17,20,18,25,16,15,15,19,16,12,10,12,13,19,20,19,15,8,15,13,17,10,13,14,13,13,17,19,22,12,16,22,13,12,14,12,20,15,10,15,19,23,21
17,13,15,16,17,19,17,25,25,20,19,18,17,19,15,24,21,27,23,17,17,19,19,15,22,17,17,18,17,19,20,17,24,23,14,16,25,19,17,17,11,8,6,9,9,9,13,12,16,21,17,17,20,20,20,23,15,17,20,19,21,17,15,20,18,9,11,11,13,15,24,25,18,10,11,21,15,16,11,16,17,16,20,16,14,18,13,16,18,12,14,20,18,16,11,15,19,18,21,14
24,14,9,16,12,14,15,19,23,20,21,17,15,18,16,20,21,25,21,19,17,19,20,16,19,17,17,19,19,18,20,20,23,26,16,22,25,19,17,17,15,13,13,16,12,10,14,13,17,22,11,15,16,19,17,21,19,21,26,19,19,13,12,18,13,13,14,10,10,15,19,19,16,16,20,19,13,17,17,17,18,15,18,12,16,20,17,20,21,16,18,24,15,18,21,20,22,23,20,11
24,19,12,16,14,15,17,14,19,18,24,20,17,18,21,21,18,26,25,21,15,20,19,18,19,15,15,15,15,15,24,19,15,19,15,21,21,16,12,15,12,12,12,12,10,13,12,13,23,26,20,18,20,23,16,21,27,18,22,17,21,20,17,17,19,18,18,12,12,18,19,22,18,17,20,18,15,19,19,15,16,13,19,18,15,18,13,17,17,18,21,19,16,22,23,17,17,17,12,14
23,20,15,17,17,17,19,18,17,17,22,22,20,17,17,20,20,26,20,25,19,19,15,14,18,15,13,13,12,10,18,25,18,20,22,25,18,16,10,14,14,13,8,10,10,8,14,20,21,13,22,18,21,22,24,28,26,22,29,32,24,21,22,23,21,18,16,15,20,24,17,18,15,15,16,16,20,26,20,14,19,22,21,16,10,15,11,17,17,19,19,20,21,16,16,16,17,16,11,14
19,19,20,16,14,15,17,16,16,11,18,22,25,24,24,24,24,33,25,26,21,24,23,22,21,23,22,19,14,16,19,23,25,21,23,23,26,26,23,21,18,17,14,12,12,10,14,27,20,18,24,22,20,18,22,20,16,19,21,28,21,16,19,20,18,19,13,19,22,19,19,18,19,20,20,17,21,17,17,17,17,16,13,13,7,14,17,18,24,23,23,24,17,15,21,19,16,13,14,11
