28691,30953,41667,40355,34878,40282,26473,37711,34589,24808,28075,44715,42353,15187,52419,33740,34308,39240,35420,46473,16574,52014,16579,37874,35481
32839,41377,65235,6125,40257,30755,27678,37364,27109,30917,55762,18724,28420,64617,16813,42144,22833,35598,34366,38702,47896,16615,52926,25023,25626
38917,63167,0,44615,19553,44192,33479,28178,26454,57119,25630,40533,34046,30310,59900,6244,51254,17141,31285,39578,34192,47623,10904,44536,43162
46753,19542,46954,19211,52547,25492,33150,27694,59993,21015,32701,39631,31090,24242,34485,49958,19879,44793,27845,27507,37105,39004,44493,16236,48721
27332,43502,23776,41125,31542,37842,32307,55061,25721,34622,30684,27948,25238,43019,43308,14441,52909,22904,54619,23869,33061,28366,62180,21882,32718
45968,16589,27761,35718,34517,25588,46980,34406,24656,33038,33918,38801,35424,43496,27712,45043,24185,52825,21423,42994,39086,33585,11964,53808,36469
33777,25764,36418,47706,27032,58492,32735,28210,30575,42921,40941,26589,38389,22849,45215,17987,46053,16266,55831,11517,35612,41688,42365,12347,38970
29795,42119,41376,35543,52732,25700,26587,22799,40538,33801,36683,27459,40412,45968,30887,37768,29344,45085,24846,57790,17771,30163,44746,38407,28067
28127,44034,21532,47274,17573,32814,22789,49584,25838,44142,26721,38510,38909,27217,36149,36485,50870,24988,36975,30406,52078,20980,45349,35057,35455
48172,18193,46486,26715,40595,22880,45264,28132,39526,26025,38247,21502,43752,35316,44085,26268,37042,36199,39362,17934,29975,33982,40800,26151,39030
35294,34404,29488,44185,18414,55158,25253,47056,32658,36520,25184,42795,34313,39130,23945,47442,31951,41203,24880,52910,21934,33370,35315,44495,33540
34334,43282,38975,25289,43490,31007,37126,30907,39184,32413,48261,22050,48706,22489,38686,30668,43821,22400,46270,18862,48973,30737,31931,19439,40733
36283,33845,28966,28881,27789,42713,21364,49206,29947,40947,22237,43921,14315,60476,18352,41686,27809,39367,31282,43911,24448,43621,42127,29514,26903
36781,30072,42086,31634,50326,22276,46849,22227,36799,28021,49312,20024,45868,15447,53770,23803,48839,25327,36589,24561,49264,41144,20347,40608,28172
13620,65216,14474,54379,18606,42828,33135,41660,20290,50795,11644,44679,23361,54786,13390,50267,22913,48909,22482,47119,33663,29039,41386,45010,26595
50072,7381,64758,10562,55488,13274,43866,30569,44349,25218,52039,15488,44501,28235,47515,21137,45114,18771,42822,40605,35637,38385,38335,17497,34825
11349,60285,11490,62207,14464,46175,28530,42577,33521,45824,24001,36630,33282,39837,36029,28358,32539,36456,44153,32651,35884,31980,39194,29811,33968
46754,8615,50903,12649,58814,25928,50235,24262,48655,22091,43120,24912,35579,38605,33073,37128,27322,46401,30403,41385,31563,30888,32872,36444,31360
39712,60750,17104,41332,16247,50670,20300,45523,31359,36368,39520,33720,31192,39504,36334,19925,49614,36018,31147,24847,36296,19189,51625,37941,20239
39758,23129,61545,20712,30550,26086,41803,29133,39953,42245,31931,28957,42769,22605,33614,48877,38009,29912,34512,35206,24058,41025,43844,24007,35938
38623,27673,35271,57936,29264,34216,26501,45421,44598,25607,39289,28605,18867,41666,43408,20914,40677,34574,35323,39589,30620,44157,18534,44219,33907
29060,40315,31219,33731,59700,19929,38124,17219,39235,43441,33717,37088,28892,58054,27525,32331,36476,37691,34875,23564,38191,25280,43599,32937,33716
30298,37550,52646,22702,40295,46225,18172,53700,17214,40166,37186,31989,33964,29541,42874,39502,24464,32826,34887,41646,22725,46250,30414,25307,37455
23331,12742,21596,54613,30438,28380,53183,14774,55430,12523,19387,49969,20705,49794,31025,26487,40578,35154,32193,16050,41423,28538,38824,34874,41786
50768,39376,19052,24879,41700,41359,25776,51764,30752,56573,44099,23701,47232,33243,33875,42106,43193,49197,35212,42791,40309,42314,34718,34151,38211
