13033,22615,19605,17636,25647,9758,14538,24584,20181,26089,22283,26554,26067,31422,20203,24850,22062,22194,19318,26664,17946,29652,9603,22504,18632
17990,21907,21088,23301,8187,36069,21553,19451,31422,23279,26974,33281,38437,24496,31820,24120,20601,29187,16330,16286,6262,20424,34985,7081,23102
23434,17902,24341,20181,20358,15423,19650,27881,31245,25514,34741,33126,20336,40915,33281,37087,17016,29541,29497,24341,32042,5377,22593,35693,5266
20402,19119,9559,22748,20181,31444,17481,34144,30581,30249,33923,35140,40760,23898,30360,41601,39587,18831,9537,27616,24739,23920,16972,16928,29984
20247,8231,29541,20336,27328,16175,29342,35361,30692,39787,30648,32042,30869,32484,24452,16485,21730,23301,20070,19008,30116,18256,23589,24385,16530
13232,29718,20336,27041,19760,33790,28811,33037,24385,29807,37463,30028,31134,39632,15135,18809,20402,24695,17547,24496,12414,29807,20291,14051,30537
13077,28501,27461,14892,37463,26266,39256,31112,27970,29143,24717,25359,36445,17835,27771,18986,23080,24961,16087,24540,26443,10466,30603,18610,16574
17437,34697,15423,30271,30404,36091,27970,38016,15578,30935,32860,36711,24872,16618,24363,21420,30847,19163,25160,16441,10356,27992,31422,18986,22526
31953,19229,28036,27483,43637,21840,29541,38857,29497,19583,32484,26465,18809,34033,14472,22770,24562,19716,16662,27085,23345,21951,19915,32661,13609
16618,31068,25558,39919,30979,29453,24385,25182,16972,29962,17193,22438,35958,33037,41004,12878,19583,19074,16817,18123,26620,18809,17946,28612,27682
29386,13653,31754,31754,33746,38835,26355,16574,34077,20911,33148,35649,17105,28324,31157,28634,27240,13277,22880,16552,28789,16662,30161,22681,18853
29076,20734,35405,34586,37264,32573,20048,30006,31157,38547,21287,21531,33060,18986,26908,29630,26775,32816,14892,27063,12923,22261,37729,19163,21685
26797,23544,37463,29099,34077,30736,37198,25801,35826,17724,34498,17592,22770,16397,22770,20269,28346,30161,33635,7147,21066,21885,34963,21000,20314
15423,36489,19030,53528,22283,38437,21044,47510,17747,44677,12945,28479,17636,29453,11883,17348,18587,30227,31334,27881,15423,32108,28789,33834,17990
37286,16839,44478,15224,43239,22062,38370,21995,33259,29851,43726,16242,39211,22394,22991,27572,19915,15401,26465,29010,19517,27328,34122,32639,26200
13697,44633,26222,41468,20623,27063,16618,22217,14936,35958,17503,30648,31931,32174,19052,20380,22836,27771,20668,19982,21774,32573,41424,30316,26222
30006,23699,44832,22305,30559,7700,23168,12436,27151,12436,39410,13409,44611,18101,21995,32440,43814,33790,16729,22239,28567,28811,32108,29541,25049
25580,40893,16021,48196,0,39676,33170,30448,31820,48395,7899,47930,28147,35870,11661,41623,27550,46647,24164,26089,22482,39499,32927,30869,17570
32396,22482,45938,16773,35826,23146,48151,26554,53064,19561,39610,28833,40251,30028,32440,21221,47443,25337,45695,10134,36578,26266,23566,27262,29652
17193,25381,16640,32551,14007,50497,20491,48505,23522,46757,21486,48926,28324,53706,11794,34520,31732,48107,23412,36047,16153,33591,25469,17016,17614
21708,15976,24894,15335,37463,25580,53617,16884,52356,14958,34432,26908,44500,18720,47001,995,40849,29076,51360,9758,36091,38636,16552,24916,23013
13940,24894,10334,27948,20933,43903,25912,65235,16928,36113,18344,49413,1615,48328,16087,45983,13830,32528,5023,21818,24031,30648,27926,14184,16507
17238,21110,17282,24850,25846,29895,35007,10754,37175,12303,44057,17813,50430,18875,44810,2788,33325,13255,33546,19119,28368,32617,13166,33613,11374
20933,19937,26886,19495,29608,21597,31046,31887,15910,40805,7899,38061,22438,36866,8430,37441,14958,30692,16817,23389,37065,2699,38105,5089,13631
23389,11396,15312,20136,30869,27793,23743,16242,36158,16839,32462,16220,36667,20269,32750,23146,31887,22172,27727,24407,6195,32927,13365,10267,23257
