317,212,468,510,637,818,583,518,727,498,410,731,518,347,404,373,480,523,718,65,486,729,224,319,771
-81,914,120,596,712,642,80,460,325,752,823,419,175,238,1013,713,732,766,333,950,410,487,659,932,29
900,107,686,583,845,-573,891,568,588,171,499,426,931,148,213,673,434,176,1045,228,780,-32,786,217,837
141,959,-271,878,-35,1180,84,619,409,575,609,977,420,424,674,494,635,872,1,749,540,342,483,720,352
905,245,402,588,525,404,851,544,677,715,795,612,714,864,656,38,1036,362,858,140,635,856,713,757,265
567,331,399,258,518,668,635,486,643,613,544,719,139,242,729,655,182,1121,86,976,9,563,356,412,656
626,242,984,-390,881,474,754,394,304,786,402,654,725,323,585,505,671,401,944,187,1003,310,330,569,213
62,1081,-79,612,319,512,280,525,232,761,610,493,252,1149,508,826,761,524,98,738,467,343,546,450,736
854,-9,661,306,346,728,658,154,645,376,850,365,867,-64,612,368,779,117,1196,405,581,696,364,626,378
219,937,602,-156,754,518,611,905,17,927,-210,1257,373,1019,78,1053,86,934,219,980,403,787,251,791,312
633,148,127,564,506,667,236,442,1069,129,1476,-238,1284,204,831,-84,1280,-176,808,9,686,-267,1581,362,363
262,670,391,487,729,207,671,584,46,1222,-373,1389,-171,1109,-139,854,155,940,364,962,219,1084,138,650,597
204,807,507,576,443,622,809,-90,1411,-313,1415,-451,812,159,861,460,622,28,1263,149,789,66,807,61,614
890,380,-256,1092,429,504,395,935,62,1060,-315,1020,284,828,419,142,682,1081,-20,835,125,1515,-14,855,287
608,-118,1211,-162,894,451,305,370,651,229,923,490,331,297,600,556,551,321,292,631,555,317,888,292,670
257,1195,-36,1298,-9,351,456,373,570,681,724,601,202,832,635,329,249,732,432,345,272,778,725,515,665
873,-483,959,-110,1476,611,486,689,164,212,324,452,777,380,311,661,707,250,520,411,1072,207,463,432,494
364,957,300,941,149,494,629,397,317,567,337,401,446,429,545,424,595,357,839,364,393,1034,-125,272,758
307,63,1110,-241,1045,620,140,1081,-93,959,500,739,612,573,373,636,238,760,319,604,588,-9,883,902,413
447,434,168,1174,49,540,643,127,1078,50,668,546,620,274,957,325,466,491,257,519,374,801,183,574,731
652,560,435,84,1174,23,388,716,391,264,1033,394,159,990,128,553,763,518,371,379,1002,238,650,353,422
567,628,252,1059,408,400,368,312,497,572,174,654,353,588,1094,385,533,471,854,381,109,430,546,681,164
939,497,623,550,-58,1231,138,837,249,311,857,284,722,553,-136,952,206,595,-113,869,230,693,789,346,986
112,940,993,241,727,238,1051,366,508,881,346,312,217,653,531,680,307,183,772,218,764,1005,31,614,552
691,339,497,840,398,571,593,393,519,573,436,771,368,631,581,85,490,765,688,250,782,-368,775,602,426
