12993,13490,9706,15783,18649,10700,17350,18152,9821,16509,15248,18611,23579,18573,25681,29350,18496,26904,27592,23235,22700,19222,21362,17961,19069,16127,14904,13681,15974,16509,12687,13452
16165,12840,15401,23197,11732,17541,15057,14560,20522,18343,23923,32674,17808,34241,45821,41693,33439,30534,30228,27821,26063,23502,28432,19490,11235,14560,15974,17770,13413,14522,19719,16012
9974,15210,22394,13566,15706,12382,16394,19795,24037,24152,28279,19490,36114,45897,40662,39095,43833,47770,42381,32521,32292,23770,17923,28279,15821,13490,23808,14751,11388,12420,14407,15286
11311,21974,15286,11999,11999,18840,17044,26942,24764,25528,22547,35235,46088,47464,35693,41732,43146,42458,42725,45630,40662,38942,26713,17617,29808,25108,17044,23885,18840,12190,18534,9439
13757,16547,14445,12152,17273,18305,22203,18458,22356,38254,37604,44560,41999,43604,45668,45133,43337,45095,40509,45974,48152,26139,16012,20369,17503,27400,35846,13796,19948,16815,12152,15171
12496,16165,14636,17579,18267,29999,12764,17350,38483,44712,41808,43107,46738,40012,50292,45400,46929,40891,42687,21936,28241,26713,20827,9324,17694,22700,23617,34088,24572,16662,13796,17846
10815,22127,15936,11388,34318,10624,26407,39744,46853,46776,30267,43490,46165,46509,39018,50903,39477,46470,14636,22776,14254,30267,20598,18802,17579,12802,24229,23961,45247,19643,14483,13719
18152,15133,15630,23655,20942,26330,47579,45477,45286,39706,35502,33439,49566,35235,49642,40241,46700,24649,27018,8445,18038,17579,26789,18878,19872,29311,20827,16050,17197,33133,11923,18229
13872,17655,22012,24878,25490,42572,44216,45477,46317,45668,19260,35158,44368,51897,36534,49260,29388,22776,32139,30037,5235,30152,24955,14331,18573,24611,13146,19719,26598,24687,21209,14636
12229,20063,29082,24305,35502,46470,41579,47311,37298,46317,38521,25757,47388,37872,47196,29541,26139,8751,29120,18534,27859,37031,18611,12343,20178,11770,15936,13375,24878,35732,26178,12420
17503,26483,21515,32865,43986,46891,35235,34929,50674,42611,45171,17770,39553,42993,33248,29999,15592,23426,5808,21133,23120,29235,11732,18152,13452,15095,15745,22012,19528,37910,29579,13222
19566,22853,35426,33362,45935,46050,46012,23846,35235,43757,29197,20292,30802,26292,22623,33744,49413,42993,25451,7987,24916,6305,21630,11197,18038,17846,22165,15668,13452,24267,33018,19872
15553,38025,19146,46585,45286,47005,43375,42916,12955,22203,17579,38598,17082,35961,21439,29082,46394,46241,46585,27171,4165,20445,12267,15401,15133,24802,13031,17732,27783,29617,34585,17350
24037,21859,29808,41540,49566,43681,47388,41197,44139,12343,35311,33439,35846,33400,39515,27592,21248,30037,43069,38521,29770,17082,20407,13604,18496,13834,24916,15018,36572,42649,15783,18229
22088,21859,31566,51515,40738,50751,42954,49260,34050,21133,49222,48343,34509,29999,27095,43986,15095,17541,22356,51897,20674,51553,15439,20980,15974,19260,21018,16203,43184,35770,24037,17120
26674,18381,41349,47273,45974,44942,48496,41617,35120,33592,35884,35846,29846,37528,22050,28318,27286,13872,9210,31604,42037,25490,48534,31299,14025,14101,9248,23082,46814,42381,23541,23961
21515,23961,45782,45591,47082,48305,41693,42305,42649,44789,45133,35082,21515,17273,34318,11655,37107,15018,17541,11464,20674,26369,30190,47731,34127,12229,14560,30420,40776,46394,23694,19260
27477,25910,50063,44445,40126,48190,45821,46661,40050,48802,43719,30496,55604,34394,14101,14827,28700,38216,7948,15057,15171,21209,20789,34623,35732,12458,14598,33018,44139,45439,38101,22050
29158,25948,45935,46623,48381,41464,48916,40470,44445,41579,22394,48763,34509,53273,19337,27783,48840,17732,27668,29158,20063,9630,20178,18687,41044,28509,15133,35464,45515,43413,43413,19795
27439,46165,39515,49604,38216,49184,27286,24802,28509,26789,7031,43298,58585,26865,23197,52852,53426,38789,13184,31031,10356,20522,12764,19108,26178,46203,19681,35884,44025,39056,47196,21401
23961,39553,44560,37260,48419,29655,16585,10089,17311,8827,26636,14522,23999,31069,31222,29197,54993,27592,17006,20522,45821,54954,32216,13796,18687,27630,17999,37757,45974,37757,38560,18038
21286,38445,40738,47120,42267,24037,12420,22509,34241,31948,11197,34891,19834,31146,23464,51897,41273,22165,9859,45591,61604,46547,62254,22318,17006,20904,28738,46241,37222,46088,41961,20904
29006,25604,44789,34432,47349,17579,16280,51438,63668,38942,44216,62215,42802,13146,59005,50407,63018,41273,12343,49833,49528,55031,52967,41349,21553,16356,44598,34127,47846,38292,33935,16012
16815,42267,28662,49604,36725,16891,31490,63018,47693,58088,59349,51362,37528,40814,51668,57706,46509,61757,23502,28127,58432,54458,47923,60954,27286,34700,38101,49107,38101,42076,16585,18687
24381,16203,24725,31299,44330,6382,58623,46126,59082,47923,49337,54496,36458,36840,55719,53540,57744,49298,35006,20063,57629,48381,55375,50330,38139,15401,59005,38789,49451,18955,17426,14598
18343,22662,15362,28623,11847,28088,52547,58661,48152,28814,51247,56254,27209,36611,53044,56903,56521,52929,41579,2025,36878,58700,49986,60419,39706,27171,38636,49337,22776,22853,12649,15477
12229,16662,26483,16891,19757,21362,59120,52279,52432,55451,52126,57477,24305,29846,54610,41846,27248,54381,8254,36534,0,35006,53235,47961,31719,12840,51018,37222,32789,9133,18496,14980
17579,9324,15821,31795,10318,27324,52432,56101,51935,51859,63362,37490,12878,36878,53349,18038,17464,47884,47426,26598,59540,21592,9936,17770,9936,11426,40432,51400,13604,20445,16394,17235
16203,16089,15018,16585,31757,22929,25375,40891,46661,51591,37375,6764,61986,29808,46279,56751,34165,65235,28700,26713,17770,43413,33783,15057,15171,31146,47617,21095,16624,11770,17426,10776
19604,15286,9897,22547,17961,40929,29273,24305,21439,21668,21859,63782,25299,34967,36343,43528,60075,23694,32407,29923,31146,11541,13069,25031,24840,39056,26636,14292,14751,15515,11197,15630
15477,21515,16547,11082,22088,25260,41464,33018,37184,20980,43566,13604,21209,25604,21668,32254,51018,24649,19222,30649,29388,26522,20980,27362,27821,14483,21095,9401,16241,8407,19604,17082
12458,14445,20636,17388,13948,24152,36152,32980,23732,26139,19948,30076,24420,24611,23502,33286,46126,19987,31299,24840,29082,23770,26865,17770,20827,17885,10624,19031,13987,20789,15706,11694
