41687,41901,31799,33933,29736,38344,37632,36708,35569,30803,30732,26108,29238,37988,38059,33933,31159,34644,37348,21484,30163,36210,36210,37703,41260,24685,45387,38984,33222,30305,31372,26748
45387,27531,36921,21341,42399,25681,34858,50437,38771,31870,26321,43750,36138,34787,32297,26250,40834,40762,32226,35000,29594,34929,30092,32368,41118,42256,17215,39624,31514,45671,30803,30305
28171,36992,41260,45173,23689,49015,36636,26179,35925,31514,51433,22978,39695,28811,37134,29665,34218,34929,37348,42399,34502,30163,35427,33079,29238,36565,35000,27104,21128,49868,25965,35854
37490,29736,35214,31799,37632,22337,30092,34573,15579,47734,24187,41830,27317,45173,24543,43821,32368,27744,39197,27815,32012,33649,28526,30945,36494,36636,39055,43110,39055,0,63171,39411
23191,31372,44248,30234,19421,51362,35996,34573,47663,24045,41260,14014,49584,32012,44319,32510,31941,38344,29665,41830,36636,26677,34573,28882,21910,56200,19349,50366,30661,45173,22764,38984
31799,32510,30945,23618,60895,23049,31372,50935,25396,45885,27602,65235,23902,48659,21555,37632,27815,45173,33933,34787,30590,45458,28028,37846,49584,20132,61251,27104,26037,30447,45102,37490
36494,37561,37988,58903,14299,35498,39411,34573,41260,30874,49655,29665,39055,23760,44533,28313,48232,33933,37206,33933,36565,24756,40193,45244,24116,43395,29238,41830,30376,37063,20843,49797
30447,35996,37846,34147,30305,45031,27815,36423,28313,42256,25610,49228,30590,39909,34289,43039,18780,35071,27886,38913,44889,36352,34929,26535,44746,18780,32155,38486,47450,27459,36921,30234
31514,30163,32653,34147,39695,32937,39624,26890,42043,26179,49370,14939,38130,25965,41830,37775,34004,35854,38130,25467,28811,33079,24258,38913,27388,58334,30092,39055,26535,49299,28313,33008
28811,44604,36423,32653,36708,32724,27317,52643,23049,45031,25183,49442,26392,43893,20417,27531,44106,37703,27246,37419,45244,24329,47165,23547,48944,18282,45742,34218,40336,21057,41260,33506
33577,21341,42256,30803,28455,26677,44391,28882,55417,22906,54635,23333,39126,24258,45671,38486,32012,31443,40407,51789,19492,48730,31870,41118,22337,55702,21839,32155,35498,35925,37348,30590
32012,43395,31301,40193,40193,45671,23191,54635,17856,41687,15437,55560,20559,42683,39055,34004,38344,28171,38130,25396,46880,28811,37561,25254,51860,14085,45742,28882,31870,26748,42043,32581
29807,37632,30803,29949,37277,15152,58334,25894,43181,27033,40834,16931,52003,24827,42754,50295,31301,36921,21910,39909,30234,38842,24400,46667,26535,50295,21413,36494,40549,38557,34289,33151
36210,27957,25254,46383,15721,52429,27104,47165,25965,54208,19990,49939,13801,55773,19847,43537,35925,37988,38699,33222,34289,34075,30234,38699,40620,20274,47663,27388,30874,47734,33506,38842
26677,42754,55844,17144,55062,24329,46098,23902,53212,25894,43110,25041,47307,15081,51718,18709,51220,26463,34644,26606,41616,32653,29309,41332,34858,42185,25112,41260,33222,35854,28242,35854
37703,35071,24472,45600,30590,33791,24898,43395,23831,39126,27033,42114,34431,58049,11168,52998,13872,45742,33649,39624,23974,31087,37206,39553,34075,27886,37206,23974,43466,36138,39838,27033
37206,27459,51433,21555,36850,38415,43181,23120,31941,20061,39055,26037,36423,24258,58121,22408,59472,26108,47948,14299,39126,29167,43395,36494,43110,33222,26392,39411,42612,35854,35783,32012
35712,45244,14654,54919,26250,56627,22266,35925,41332,41118,41830,32226,26463,48090,27388,36636,19349,44889,23120,52216,28100,40762,29522,41047,34716,35569,28882,33649,31585,53354,16646,57409
52927,20274,51078,21128,52074,27104,46738,37703,35000,42114,25254,42612,40549,25325,32226,31941,31016,29807,42114,33791,41047,19847,39126,38059,30590,32012,38628,29024,44391,27602,51718,12733
23120,63527,29665,42968,30518,42185,26250,40122,35000,35356,40834,23974,36992,32937,37846,33008,30945,32083,30020,29949,28384,56555,25041,50935,39482,44319,25894,33862,31728,42470,19990,55702
39695,28455,39482,19634,42185,30661,40834,23476,41545,25183,28598,38486,22693,42328,32510,28598,35925,34218,30661,30305,41189,27744,52003,15935,40620,29238,44746,39553,50224,25325,54492,28811
28669,37134,25112,45671,25467,38699,31016,51220,15366,44248,27673,37632,36423,29024,35498,43324,38771,29736,28171,34004,36565,42897,17073,61464,18994,36992,31159,32012,36067,43608,25396,33506
38984,28740,45244,25752,42185,26463,38984,13160,53070,21413,40762,39767,31941,40193,25539,36494,28811,34929,33435,39980,33435,29096,62033,17429,48374,44889,26819,32083,32439,35925,45387,26606
28811,44391,35000,35925,24969,39340,27815,46454,34147,31728,28242,45173,27531,30945,39838,31799,49370,33435,38842,39838,35569,37419,24400,34929,29096,39553,39553,25894,41403,24116,42043,35142
49228,28526,41260,27673,32653,41260,26677,34075,33364,30661,42897,26961,37419,47023,19919,43537,31372,44817,27673,38842,28242,35712,30945,37917,39269,31870,30945,58334,17002,41972,26108,39411
30376,31443,24756,39909,37490,50722,33791,36281,42399,29736,40976,32510,44248,28455,49228,31585,35285,37632,31301,35427,55417,30305,34360,32012,43679,25396,50651,14797,56555,23902,47663,35214
32226,41403,36494,26321,33577,21341,31799,35000,29451,33293,32937,59472,18354,42328,30163,37988,28384,35000,28028,35640,25112,36636,27957,41616,32653,49228,17998,56484,28171,41403,30590,34147
33151,33791,38557,29665,37206,42612,26463,46098,30590,37988,25965,31016,63171,22337,48303,24472,48659,28171,43181,35783,29238,43893,40762,43110,44106,28028,49228,34147,35498,24756,39340,34218
24187,36210,39909,46880,30376,40549,35640,39411,30092,29594,37277,49157,20986,40691,28455,61180,26392,49513,24969,30661,39909,23760,40193,34218,33720,33933,36921,39624,39055,39980,33577,28455
26250,42043,60397,19421,42043,31372,37846,39624,38059,31443,45102,26819,46667,24329,52358,19349,44604,20630,50295,25467,43039,39197,34573,34075,22480,35285,45102,28455,34929,36494,36921,23831
48588,18425,23191,55915,40691,40265,33933,47948,32155,36352,31657,49015,15437,49868,24329,46027,32226,45173,17073,57053,29736,34573,31657,27388,54564,31301,33293,37846,35854,39980,21982,49442
27388,35712,38415,38415,32439,39695,43110,28313,33293,38628,32653,32510,39624,28598,32012,21982,32012,36423,39197,26535,37490,38201,38201,50011,28740,31159,34147,26250,38699,22053,43252,33577
